"","GENE_SYMBOL","p_value","odds_ratio","p_value_adj"
"669","ARID3B",0.763635133724745,0.803054389674028,1
"670","ARID3C",1,Inf,1
"671","ARID4A",0.213125638406537,0.205779383316691,1
"672","ARID4B",1,1.29359912432262,1
"673","ARID5A",1,Inf,1
"674","ARID5B",1,1.07358283390354,1
"675","ARIH1",0.32870026525199,2.87763517382399,1
"676","ARIH2",1,Inf,1
"677","ARIH2OS",1,Inf,1
"678","ARL10",1,Inf,1
"679","ARL13B",0.3,0,1
"680","ARL14",1,Inf,1
"681","ARL2",1,Inf,1
"682","ARL4C",1,Inf,1
"683","ARL4D",1,Inf,1
"684","ARL5B",0.3,0,1
"685","ARL5C",1,Inf,1
"686","ARL6IP1",1,Inf,1
"687","ARL8A",0.3,0,1
"688","ARL9",1,Inf,1
"689","ARMC1",1,Inf,1
"690","ARMC10",1,Inf,1
"691","ARMC12",1,Inf,1
"692","ARMC3",0.670163493490176,2.18209082999063,1
"693","ARMC6",0.551149131767109,Inf,1
"694","ARMC7",0.3,0,1
"695","ARMC8",1,Inf,1
"696","ARMC9",0.513559322033898,0.421541817082256,1
"697","ARMCX1",0.3,0,1
"698","ARMCX2",1,Inf,1
"699","ARMCX4",0.596150161004929,0.774534592395148,1
"700","ARMCX6",1,Inf,1
"701","ARMH1",0.3,0,1
"702","ARNT",1,Inf,1
"703","ARNTL",1,Inf,1
"704","ARPC1B",1,Inf,1
"705","ARPC5L",1,Inf,1
"706","ARPIN",1,Inf,1
"707","ARPP21",1,Inf,1
"708","ARRB1",1,Inf,1
"709","ARRB2",0.3,0,1
"710","ARRDC1-AS1",0.513559322033898,0.421541817082256,1
"711","ARRDC2",0.513559322033898,0.421541817082256,1
"712","ARRDC4",1,Inf,1
"713","ARSA",1,Inf,1
"714","ARSB",1,Inf,1
"715","ARSD",0.551149131767109,Inf,1
"716","ARSG",1,Inf,1
"717","ARSH",1,0.854030472826908,1
"718","ARSI",0.513559322033898,0.421541817082256,1
"719","ART5",1,1.16257694666871,1
"720","ARVCF",1,0.854030472826908,1
"721","ARX",0.3,0,1
"722","ASAH1",0.0864406779661016,0,1
"723","ASAH2",0.3,0,1
"724","ASAP1",0.322691464366559,Inf,1
"725","ASAP2",1,Inf,1
"726","ASAP3",1,1.29359912432262,1
"727","ASB1",1,Inf,1
"728","ASB10",1,Inf,1
"729","ASB15",1,Inf,1
"730","ASB16",1,Inf,1
"731","ASB18",1,Inf,1
"732","ASB2",1,Inf,1
"733","ASB3",1,Inf,1
"734","ASB9P1",1,Inf,1
"735","ASCC1",1,Inf,1
"736","ASCC2",0.513559322033898,0.421541817082256,1
"737","ASCC3",0.315070174093105,Inf,1
"738","ASCL1",1,Inf,1
"739","ASCL3",1,Inf,1
"740","ASGR1",1,Inf,1
"741","ASH1L",1,0.854030472826908,1
"742","ASH2L",1,Inf,1
"743","ASIC1",1,1.29636264341262,1
"744","ASIC4",1,Inf,1
"745","ASL",1,Inf,1
"746","ASMT",1,Inf,1
"747","ASMTL",0.667213156976999,2.20285204626292,1
"748","ASPA",1,Inf,1
"749","ASPDH",1,Inf,1
"750","ASPHD2",1,Inf,1
"751","ASPM",0.551149131767109,Inf,1
"752","ASPN",1,Inf,1
"753","ASPRV1",0.3,0,1
"754","ASPSCR1",1,Inf,1
"755","ASTE1",1,Inf,1
"756","ASTL",1,Inf,1
"757","ASTN1",0.279579960290223,3.60558790673826,1
"758","ASTN2",0.346095736025189,2.2136401218924,1
"759","ASXL1",0.109958005173459,2.27799974975316,1
"760","ASXL2",1,0.962645793004606,1
"761","ASXL3",1,Inf,1
"762","ATAD3A",0.3,0,1
"763","ATAD3B",0.103584273611705,Inf,1
"764","ATAD3C",0.513559322033898,0.421541817082256,1
"765","ATAD5",1,Inf,1
"766","ATAT1",0.3,0,1
"767","ATE1",1,Inf,1
"768","ATF1",1,Inf,1
"769","ATF4P4",1,Inf,1
"770","ATF6",1,Inf,1
"771","ATF7",0.551149131767109,Inf,1
"772","ATF7IP",1,Inf,1
"773","ATF7IP2",0.213125638406537,0.205779383316691,1
"774","ATG101",1,Inf,1
"775","ATG13",1,Inf,1
"776","ATG16L2",1,Inf,1
"777","ATG2A",0.440133642447421,3.08717921038849,1
"778","ATG2B",1,1.29359912432262,1
"779","ATG4B",1,1.73685658454464,1
"780","ATG4D",0.551149131767109,Inf,1
"781","ATG9A",1,Inf,1
"782","ATG9B",0.3,0,1
"783","ATIC",1,Inf,1
"784","ATL1",0.0864406779661016,0,1
"785","ATL2",1,Inf,1
"786","ATL3",0.3,0,1
"787","ATM",0.621603300649884,0.852469342568374,1
"788","ATMIN",1,Inf,1
"789","ATN1",0.636392259817837,0.634437248676446,1
"790","ATOH7",0.513559322033898,0.421541817082256,1
"791","ATP10A",0.513559322033898,0.421541817082256,1
"792","ATP10B",0.0864406779661016,0,1
"793","ATP11B",1,Inf,1
"794","ATP13A1",1,Inf,1
"795","ATP13A2",0.0248978549540347,0,1
"796","ATP13A4",1,Inf,1
"797","ATP13A5",1,0.854030472826908,1
"798","ATP1A1",1,Inf,1
"799","ATP1A2",0.551149131767109,Inf,1
"800","ATP1A3",0.551149131767109,Inf,1
"801","ATP1A4",1,Inf,1
"802","ATP1B2",0.3,0,1
"803","ATP1B3",0.3,0,1
"804","ATP2A1",0.513559322033898,0.421541817082256,1
"805","ATP2A2",1,Inf,1
"806","ATP2A3",1,0.854030472826908,1
"807","ATP2B2",1,Inf,1
"808","ATP2B4",1,Inf,1
"809","ATP2C1",1,Inf,1
"810","ATP2C2",1,1.29359912432262,1
"811","ATP2C2-AS1",0.3,0,1
"812","ATP4A",1,1.74276173143595,1
"813","ATP4B",1,Inf,1
"814","ATP5F1A",0.513559322033898,0.421541817082256,1
"815","ATP5F1B",1,Inf,1
"816","ATP5F1EP2",0.000594757205549084,0,0.222957209215674
"817","ATP5IF1",1,Inf,1
"818","ATP5PO",1,Inf,1
"819","ATP6AP1",1,0.854030472826908,1
"820","ATP6AP1L",1,Inf,1
"821","ATP6V0A2",1,Inf,1
"822","ATP6V0B",1,Inf,1
"823","ATP6V0D1",1,Inf,1
"824","ATP6V1A",0.0864406779661016,0,1
"825","ATP6V1B1",1,Inf,1
"826","ATP6V1B2",0.513559322033898,0.421541817082256,1
"827","ATP6V1C2",0.3,0,1
"828","ATP6V1E1",1,Inf,1
"829","ATP6V1E2",1,Inf,1
"830","ATP6V1H",0.0864406779661016,0,1
"831","ATP7A",0.3,0,1
"832","ATP7B",1,Inf,1
"833","ATP8A2",1,1.29359912432262,1
"834","ATP8B1",0.315070174093105,Inf,1
"835","ATP8B2",0.551149131767109,Inf,1
"836","ATP8B3",0.322691464366559,Inf,1
"837","ATP8B4",0.513559322033898,0.421541817082256,1
"838","ATP9A",1,Inf,1
"839","ATP9B",1,Inf,1
"840","ATPAF1",0.312105949068367,Inf,1
"841","ATR",0.212651902548197,2.48575653810216,1
"842","ATRN",0.0864406779661016,0,1
"843","ATRNL1",1,Inf,1
"844","ATRX",0.246008906792403,2.63341926886732,1
"845","ATXN1",0.3,0,1
"846","ATXN1L",1,Inf,1
"847","ATXN2",0.239783556145154,2.68334611452256,1
"848","ATXN2L",0.3,0,1
"849","ATXN7L2",1,Inf,1
"850","AUP1",1,Inf,1
"851","AURKAIP1",1,Inf,1
"852","AURKB",1,Inf,1
"853","AUTS2",0.531570046948468,1.45175654075032,1
"854","AVEN",0.3,0,1
"855","AVIL",1,Inf,1
"856","AVPR1A",1,Inf,1
"857","AVPR1B",0.513559322033898,0.421541817082256,1
"858","AVPR2",1,Inf,1
"859","AWAT2",0.3,0,1
"860","AXIN1",0.0681979414622602,2.35771204759992,1
"861","AXIN2",0.777957567270383,0.852461000013811,1
"862","AXL",1,Inf,1
"863","AZI2",1,Inf,1
"864","B2M",0.551149131767109,Inf,1
"865","B3GALNT1",1,Inf,1
"866","B3GALT5",1,Inf,1
"867","B3GALT6",1,Inf,1
"868","B3GAT1-DT",1,Inf,1
"869","B3GAT2",1,Inf,1
"870","B3GAT3",0.3,0,1
"871","B3GNT2",0.3,0,1
"872","B3GNT3",0.551149131767109,Inf,1
"873","B3GNT7",1,Inf,1
"874","B3GNT8",1,Inf,1
"875","B3GNTL1",0.513559322033898,0.421541817082256,1
"876","B4GALNT1",1,Inf,1
"877","B4GALNT2",1,1.29359912432262,1
"878","B4GALNT3",1,1.29359912432262,1
"879","B4GALNT4",1,Inf,1
"880","B4GALT1",1,Inf,1
"881","B4GALT2",0.3,0,1
"882","B4GALT4",1,Inf,1
"883","B4GALT7",0.513559322033898,0.421541817082256,1
"884","B4GAT1",1,Inf,1
"885","B9D2",0.3,0,1
"886","BAALC-AS2",1,Inf,1
"887","BACE2",0.662998777960789,2.79314358440092,1
"888","BACH1",1,Inf,1
"889","BACH2",0.547106954997078,Inf,1
"890","BAD",1,Inf,1
"891","BAG3",1,Inf,1
"892","BAG4",1,Inf,1
"893","BAG6",1,0.854030472826908,1
"894","BAGE2",0.483608001788041,0.813530503358343,1
"895","BAHCC1",0.677122526752348,2.62855979257664,1
"896","BAHD1",0.3,0,1
"897","BAIAP2",1,Inf,1
"898","BAIAP2-DT",1,Inf,1
"899","BAIAP2L2",0.00686837378042337,0,1
"900","BAIAP3",1,Inf,1
"901","BANK1",0.322691464366559,Inf,1
"902","BANP",1,Inf,1
"903","BAP1",0.258824605731292,1.74444149387052,1
"904","BARD1",0.35955674104605,2.40965554137645,1
"905","BARHL2",0.53448275862069,Inf,1
"906","BARX1",1,Inf,1
"907","BARX2",1,Inf,1
"908","BATF",0.3,0,1
"909","BATF2",1,Inf,1
"910","BAX",1,Inf,1
"911","BAZ1B",1,Inf,1
"912","BAZ2A",1,Inf,1
"913","BAZ2B",1,Inf,1
"914","BBC3",1,Inf,1
"915","BBOF1",1,Inf,1
"916","BBS1",1,Inf,1
"917","BBS2",1,Inf,1
"918","BBS4",1,Inf,1
"919","BBS5",0.00717079530638853,0,1
"920","BBS9",0.315070174093105,Inf,1
"921","BBX",1,Inf,1
"922","BCAM",0.687094914081421,1.57431308632148,1
"923","BCAN",0.551149131767109,Inf,1
"924","BCAP31",1,Inf,1
"925","BCAR1",0.551149131767109,Inf,1
"926","BCAS1",0.551149131767109,Inf,1
"927","BCAS2",1,Inf,1
"928","BCAS3",1,Inf,1
"929","BCAS4",1,Inf,1
"930","BCAT1",0.513559322033898,0.421541817082256,1
"931","BCCIP",1,Inf,1
"932","BCDIN3D",0.513559322033898,0.421541817082256,1
"933","BCKDHA",1,Inf,1
"934","BCKDHB",1,Inf,1
"935","BCKDK",0.513559322033898,0.421541817082256,1
"936","BCL10",0.3,0,1
"937","BCL11A",1,Inf,1
"938","BCL11B",1,Inf,1
"939","BCL2",1,1.29636264341262,1
"940","BCL2A1",1,Inf,1
"941","BCL2L10",1,1.07670189920232,1
"942","BCL2L13",0.551149131767109,Inf,1
"943","BCL2L15",1,Inf,1
"944","BCL3",1,Inf,1
"945","BCL6",1,Inf,1
"946","BCL7B",0.3,0,1
"947","BCL7C",1,Inf,1
"948","BCL9L",1,1.29636264341262,1
"949","BCO1",1,Inf,1
"950","BCO2",0.551149131767109,Inf,1
"951","BCOR",0.805088411587224,1.29572162668949,1
"952","BCORL1",0.245376151593521,2.63839857798312,1
"953","BCR",1,1.77401497476777,1
"954","BCRP1",0.637135278514589,2.43373727621797,1
"955","BCRP4",0.31690520988882,Inf,1
"956","BCRP5",1,Inf,1
"957","BCS1L",0.551149131767109,Inf,1
"958","BDH1",1,Inf,1
"959","BDKRB2",0.513559322033898,0.421541817082256,1
"960","BDP1",1,Inf,1
"961","BEAN1",1,Inf,1
"962","BECN2",1,Inf,1
"963","BEGAIN",1,0.938516123243085,1
"964","BEND2",1,Inf,1
"965","BEND3",1,Inf,1
"966","BEND5",0.3,0,1
"967","BEST1",1,Inf,1
"968","BEST2",0.513559322033898,0.421541817082256,1
"969","BEST3",1,Inf,1
"970","BEST4",1,Inf,1
"971","BET1L",0.657931090411327,2.27027939122099,1
"972","BFAR",1,Inf,1
"973","BFSP1",0.551149131767109,Inf,1
"974","BFSP2",1,Inf,1
"975","BGLAP",1,Inf,1
"976","BHLHA15",1,Inf,1
"977","BHLHA9",0.0864406779661016,0,1
"978","BHLHB9",0.563218390804598,0.382603410997921,1
"979","BHLHE22",0.669789682343314,2.71209701323264,1
"980","BHLHE22-AS1",1,Inf,1
"981","BHLHE23",1,Inf,1
"982","BHLHE40",1,Inf,1
"983","BHLHE40-AS1",1,Inf,1
"984","BHMT2",1,Inf,1
"985","BICC1",1,Inf,1
"986","BICD2",0.513559322033898,0.421541817082256,1
"987","BICRA",1,Inf,1
"988","BICRAL",1,Inf,1
"989","BID",1,Inf,1
"990","BIN1",1,Inf,1
"991","BIN2",0.513559322033898,0.421541817082256,1
"992","BIN3",1,Inf,1
"993","BIRC2",1,Inf,1
"994","BIRC3",1,Inf,1
"995","BIRC5",1,Inf,1
"996","BIRC6",1,1.73685658454464,1
"997","BIRC7",1,Inf,1
"998","BIRC8",1,Inf,1
"999","BLACE",1,Inf,1
"1000","BLK",0.551149131767109,Inf,1
"1001","BLM",0.677122526752348,2.62855979257664,1
"1002","BLMH",1,Inf,1
"1003","BLNK",0.3,0,1
"1004","BLOC1S5",1,Inf,1
"1005","BLVRA",0.551149131767109,Inf,1
"1006","BLZF1",0.3,0,1
"1007","BMERB1",1,Inf,1
"1008","BMP1",1,1.29359912432262,1
"1009","BMP2K",0.637135278514589,2.43373727621797,1
"1010","BMP4",1,Inf,1
"1011","BMP6",0.309498907994709,Inf,1
"1012","BMP7",1,Inf,1
"1013","BMP8A",1,Inf,1
"1014","BMPER",1,Inf,1
"1015","BMPR1A",1,0.854030472826908,1
"1016","BMPR1B",1,Inf,1
"1017","BMPR2",1,Inf,1
"1018","BMS1P10",0.513559322033898,0.421541817082256,1
"1019","BMS1P16",1,Inf,1
"1020","BMS1P20",0.0841328269119587,6.63874643604398,1
"1021","BMS1P4",1,Inf,1
"1022","BMS1P8",0.00717079530638853,0,1
"1023","BNC1",0.513559322033898,0.421541817082256,1
"1024","BNC2",1,Inf,1
"1025","BNIP3L",1,Inf,1
"1026","BNIP5",0.513559322033898,0.421541817082256,1
"1027","BOC",1,1.29359912432262,1
"1028","BOD1L1",0.582421964874607,0.418072417457107,1
"1029","BOD1L2",0.32951948697268,2.62007157158394,1
"1030","BOLA3",1,Inf,1
"1031","BOP1",1,0.853251378528669,1
"1032","BORA",1,Inf,1
"1033","BORCS6",1,Inf,1
"1034","BPI",1,Inf,1
"1035","BPIFB3",1,Inf,1
"1036","BPIFB4",0.513559322033898,0.421541817082256,1
"1037","BPIFB6",1,Inf,1
"1038","BPIFC",1,Inf,1
"1039","BPTF",1,1.75285152983007,1
"1040","BRAF",1,Inf,1
"1041","BRAP",1,Inf,1
"1042","BRAT1",0.551149131767109,Inf,1
"1043","BRCA1",0.0915107324210436,1.83201567267542,1
"1044","BRCA2",0.226395527000093,0.728839344962241,1
"1045","BRD2",0.0248978549540347,0,1
"1046","BRD4",0.513559322033898,0.421541817082256,1
"1047","BRD7",1,1.17536318636019,1
"1048","BRD8",0.551149131767109,Inf,1
"1049","BRD9",0.3,0,1
"1050","BRDT",1,Inf,1
"1051","BRF1",1,Inf,1
"1052","BRICD5",0.306093697130025,Inf,1
"1053","BRINP1",1,Inf,1
"1054","BRINP2",1,Inf,1
"1055","BRINP3",1,Inf,1
"1056","BRIP1",1,0.940775869074094,1
"1057","BRME1",1,0.854030472826908,1
"1058","BRMS1",1,Inf,1
"1059","BRPF1",1,Inf,1
"1060","BRPF3",1,1.29359912432262,1
"1061","BRS3",1,Inf,1
"1062","BRSK1",0.3,0,1
"1063","BRSK2",0.315070174093105,Inf,1
"1064","BRWD1",0.551149131767109,Inf,1
"1065","BRWD3",1,Inf,1
"1066","BSG",0.513559322033898,0.421541817082256,1
"1067","BSN",0.568111831549857,1.74262741604293,1
"1068","BSND",1,Inf,1
"1069","BSPRY",1,Inf,1
"1070","BST1",0.551149131767109,Inf,1
"1071","BTBD1",1,Inf,1
"1072","BTBD11",0.3,0,1
"1073","BTBD17",0.3,0,1
"1074","BTBD6",1,Inf,1
"1075","BTBD7",0.0977695492796243,Inf,1
"1076","BTBD8",1,Inf,1
"1077","BTG1",1,Inf,1
"1078","BTG4",1,Inf,1
"1079","BTLA",1,Inf,1
"1080","BTN2A1",1,Inf,1
"1081","BTN2A2",1,Inf,1
"1082","BTN2A3P",1,1,1
"1083","BTN3A1",0.172823871806546,Inf,1
"1084","BTN3A2",0.513559322033898,0.421541817082256,1
"1085","BTN3A3",0.312105949068367,Inf,1
"1086","BTNL2",0.551149131767109,Inf,1
"1087","BTNL3",1,Inf,1
"1088","BTNL8",0.513559322033898,0.421541817082256,1
"1089","BTNL9",1,1.38488442829551,1
"1090","BUB1",1,Inf,1
"1091","BUB1B",1,Inf,1
"1092","BUD23",1,Inf,1
"1093","BYSL",1,Inf,1
"1094","BZW1",1,Inf,1
"1095","BZW2",1,Inf,1
"1096","C10orf105",0.3,0,1
"1097","C10orf53",0.3,0,1
"1098","C10orf62",1,Inf,1
"1099","C10orf67-AS1",1,Inf,1
"1100","C10orf71",0.551149131767109,Inf,1
"1101","C10orf82",1,Inf,1
"1102","C10orf90",1,1.30219494601062,1
"1103","C10orf95-AS1",1,Inf,1
"1104","C11orf1",1,Inf,1
"1105","C11orf16",0.551149131767109,Inf,1
"1106","C11orf21",1,Inf,1
"1107","C11orf24",1,Inf,1
"1108","C11orf40",0.3,0,1
"1109","C11orf42",1,0.852386217286032,1
"1110","C11orf68",1,Inf,1
"1111","C11orf80",1,Inf,1
"1112","C11orf87",1,Inf,1
"1113","C11orf94",1,Inf,1
"1114","C12orf42",0.3,0,1
"1115","C12orf54",1,Inf,1
"1116","C12orf71",1,Inf,1
"1117","C14orf132",1,Inf,1
"1118","C14orf180",1,Inf,1
"1119","C14orf39",1,Inf,1
"1120","C14orf93",1,Inf,1
"1121","C15orf39",0.213125638406537,0.205779383316691,1
"1122","C15orf40",0.513559322033898,0.421541817082256,1
"1123","C16orf72",1,Inf,1
"1124","C16orf82",1,Inf,1
"1125","C16orf86",0.513559322033898,0.421541817082256,1
"1126","C16orf89",0.213125638406537,0.205779383316691,1
"1127","C16orf90",1,Inf,1
"1128","C16orf95",1,Inf,1
"1129","C16orf96",0.0528159766554859,Inf,1
"1130","C17orf107",0.3,0,1
"1131","C17orf50",1,Inf,1
"1132","C17orf64",0.3,0,1
"1133","C17orf80",1,Inf,1
"1134","C17orf99",1,Inf,1
"1135","C19orf25",1,Inf,1
"1136","C19orf44",1,Inf,1
"1137","C19orf48",0.3,0,1
"1138","C19orf54",1,Inf,1
"1139","C19orf84",0.513559322033898,0.421541817082256,1
"1140","C1GALT1C1L",0.213125638406537,0.205779383316691,1
"1141","C1QB",1,Inf,1
"1142","C1QBP",1,Inf,1
"1143","C1QC",0.517241379310345,0.414037037905611,1
"1144","C1QL2",0.3,0,1
"1145","C1QTNF1",0.513559322033898,0.421541817082256,1
"1146","C1QTNF12",1,Inf,1
"1147","C1QTNF2",1,Inf,1
"1148","C1QTNF5",1,Inf,1
"1149","C1QTNF6",1,Inf,1
"1150","C1QTNF8",1,Inf,1
"1151","C1QTNF9",1,Inf,1
"1152","C1QTNF9B",0.708009820423393,1.86437293203801,1
"1153","C1R",1,Inf,1
"1154","C1RL",1,Inf,1
"1155","C1S",1,Inf,1
"1156","C1orf105",1,Inf,1
"1157","C1orf109",1,Inf,1
"1158","C1orf112",1,Inf,1
"1159","C1orf115",1,Inf,1
"1160","C1orf116",1,Inf,1
"1161","C1orf127",1,Inf,1
"1162","C1orf141",1,Inf,1
"1163","C1orf147",1,Inf,1
"1164","C1orf159",1,Inf,1
"1165","C1orf167",0.551149131767109,Inf,1
"1166","C1orf174",1,Inf,1
"1167","C1orf54",1,Inf,1
"1168","C1orf56",1,Inf,1
"1169","C1orf74",1,Inf,1
"1170","C20orf203",1,Inf,1
"1171","C20orf27",1,Inf,1
"1172","C21orf58",1,Inf,1
"1173","C21orf62-AS1",1,Inf,1
"1174","C22orf15",1,Inf,1
"1175","C22orf42",0.3,0,1
"1176","C2CD2",1,Inf,1
"1177","C2CD2L",0.315070174093105,Inf,1
"1178","C2CD3",1,1.29359912432262,1
"1179","C2CD4C",1,Inf,1
"1180","C2CD4D",1,Inf,1
"1181","C2CD5",1,Inf,1
"1182","C2CD6",1,Inf,1
"1183","C2orf16",1,0.853251378528669,1
"1184","C2orf42",1,Inf,1
"1185","C2orf72",1,Inf,1
"1186","C2orf73",1,Inf,1
"1187","C2orf74",1,Inf,1
"1188","C2orf78",1,0.854030472826908,1
"1189","C2orf81",1,Inf,1
"1190","C2orf88",1,Inf,1
"1191","C3",0.322691464366559,Inf,1
"1192","C3orf18",0.3,0,1
"1193","C3orf20",1,Inf,1
"1194","C3orf49",0.3,0,1
"1195","C3orf52",1,Inf,1
"1196","C3orf62",1,Inf,1
"1197","C3orf85",1,Inf,1
"1198","C4A",0.513559322033898,0.421541817082256,1
"1199","C4B",0.513559322033898,0.421541817082256,1
"1200","C4BPA",1,Inf,1
"1201","C4BPB",0.0248978549540347,0,1
"1202","C4orf36",1,Inf,1
"1203","C4orf50",1,Inf,1
"1204","C4orf51",0.3,0,1
"1205","C4orf54",0.670163493490176,2.18209082999063,1
"1206","C5",0.513559322033898,0.421541817082256,1
"1207","C5AR1",0.513559322033898,0.421541817082256,1
"1208","C5AR2",1,Inf,1
"1209","C5orf24",0.3,0,1
"1210","C5orf38",0.366269918768783,1.65051665934984,1
"1211","C5orf47",0.3,0,1
"1212","C5orf52",1,Inf,1
"1213","C5orf60",0.668991574454858,2.19029956143018,1
"1214","C5orf64",1,Inf,1
"1215","C5orf67",1,Inf,1
"1216","C6",0.551149131767109,Inf,1
"1217","C6orf118",1,Inf,1
"1218","C6orf120",0.3,0,1
"1219","C6orf132",0.176699827860439,Inf,1
"1220","C6orf136",0.513559322033898,0.421541817082256,1
"1221","C6orf15",1,Inf,1
"1222","C6orf201",1,0.852386217286032,1
"1223","C6orf223",1,Inf,1
"1224","C7orf25",1,Inf,1
"1225","C7orf26",1,Inf,1
"1226","C7orf31",1,Inf,1
"1227","C7orf50",1,Inf,1
"1228","C7orf61",0.3,0,1
"1229","C8A",1,Inf,1
"1230","C8G",1,Inf,1
"1231","C8orf58",1,Inf,1
"1232","C8orf74",0.513559322033898,0.421541817082256,1
"1233","C8orf86",1,Inf,1
"1234","C8orf89",1,Inf,1
"1235","C9",1,Inf,1
"1236","C9orf131",1,Inf,1
"1237","C9orf152",1,Inf,1
"1238","C9orf50",1,Inf,1
"1239","C9orf57",0.3,0,1
"1240","C9orf78",0.3,0,1
"1241","CA10",1,Inf,1
"1242","CA13",1,Inf,1
"1243","CA2",1,Inf,1
"1244","CA3",1,Inf,1
"1245","CA4",0.213125638406537,0.205779383316691,1
"1246","CA5BP1",1,Inf,1
"1247","CA6",0.513559322033898,0.421541817082256,1
"1248","CA8",1,Inf,1
"1249","CA9",1,Inf,1
"1250","CABCOCO1",1,Inf,1
"1251","CABIN1",1,1.29359912432262,1
"1252","CABLES1",1,Inf,1
"1253","CABLES2",1,Inf,1
"1254","CABP1",1,1.29359912432262,1
"1255","CABP2",1,Inf,1
"1256","CABYR",1,Inf,1
"1257","CACNA1A",0.397819125689473,0.632323485949777,1
"1258","CACNA1B",0.240428460422077,2.94682169128207,1
"1259","CACNA1C",0.702894519364187,0.8316594546943,1
"1260","CACNA1D",1,0.854030472826908,1
"1261","CACNA1E",0.242871989583397,0.500316861965449,1
"1262","CACNA1F",1,1.29359912432262,1
"1263","CACNA1G",0.667213156976999,2.20285204626292,1
"1264","CACNA1H",0.522119692384051,2.18608029163253,1
"1265","CACNA1I",0.115422470121732,4.9244355695827,1
"1266","CACNA1S",0.315070174093105,Inf,1
"1267","CACNA2D2",1,1.29359912432262,1
"1268","CACNA2D3",1,Inf,1
"1269","CACNA2D4",0.636392259817837,0.634437248676446,1
"1270","CACNB1",1,Inf,1
"1271","CACNB3",1,Inf,1
"1272","CACNG2",0.3,0,1
"1273","CACNG3",1,Inf,1
"1274","CACNG4",1,Inf,1
"1275","CACNG7",1,Inf,1
"1276","CACTIN",0.551149131767109,Inf,1
"1277","CACUL1",1,Inf,1
"1278","CAD",0.315070174093105,Inf,1
"1279","CADM2",1,Inf,1
"1280","CADM3",1,Inf,1
"1281","CADM4",0.3,0,1
"1282","CADPS",1,Inf,1
"1283","CADPS2",1,Inf,1
"1284","CALCOCO1",1,Inf,1
"1285","CALCR",1,Inf,1
"1286","CALD1",1,Inf,1
"1287","CALML3-AS1",1,1.07970092236368,1
"1288","CALML5",0.3,0,1
"1289","CALML6",0.636392259817837,0.634437248676446,1
"1290","CALR",0.513559322033898,0.421541817082256,1
"1291","CAMK1D",1,Inf,1
"1292","CAMK1G",1,Inf,1
"1293","CAMK2A",1,Inf,1
"1294","CAMK2B",1,1.74276173143595,1
"1295","CAMKK2",1,Inf,1
"1296","CAMKV",0.3,0,1
"1297","CAMSAP1",1,Inf,1
"1298","CAMSAP2",0.636392259817837,0.634437248676446,1
"1299","CAMSAP3",0.754000984868837,0.848273820243107,1
"1300","CAMTA1",1,Inf,1
"1301","CAND2",1,Inf,1
"1302","CANT1",1,Inf,1
"1303","CAPG",1,Inf,1
"1304","CAPN1",1,0.854030472826908,1
"1305","CAPN1-AS1",1,Inf,1
"1306","CAPN10",1,Inf,1
"1307","CAPN11",1,0.852438825115023,1
"1308","CAPN12",0.213125638406537,0.205779383316691,1
"1309","CAPN13",0.3,0,1
"1310","CAPN14",0.551149131767109,Inf,1
"1311","CAPN15",1,Inf,1
"1312","CAPN2",0.3,0,1
"1313","CAPN3",1,Inf,1
"1314","CAPN5",1,1.29359912432262,1
"1315","CAPN6",1,Inf,1
"1316","CAPN7",1,Inf,1
"1317","CAPN8",0.551149131767109,Inf,1
"1318","CAPN9",0.513559322033898,0.421541817082256,1
"1319","CAPS2",1,Inf,1
"1320","CAPSL",1,Inf,1
"1321","CAPZA2",1,Inf,1
"1322","CARD10",0.103584273611705,Inf,1
"1323","CARD11",0.674968115471646,2.6526884325472,1
"1324","CARD14",1,0.853251378528669,1
"1325","CARD8",0.213125638406537,0.205779383316691,1
"1326","CARD9",0.3,0,1
"1327","CARM1",0.213125638406537,0.205779383316691,1
"1328","CARMIL1",1,Inf,1
"1329","CARMIL3",1,1.73685658454464,1
"1330","CARNMT1",0.551149131767109,Inf,1
"1331","CARNS1",0.213125638406537,0.205779383316691,1
"1332","CARS1",1,0.854030472826908,1
"1333","CARS2",0.501955111766251,2.0294366852933,1
"1334","CASC3",1,Inf,1
"1335","CASD1",0.0801825293350717,0.13508386118405,1
"1336","CASK",1,Inf,1
"1337","CASKIN1",0.322691464366559,Inf,1
"1338","CASKIN2",1,1.29359912432262,1
"1339","CASP10",0.513559322033898,0.421541817082256,1
"1340","CASP3",1,Inf,1
"1341","CASP5",1,Inf,1
"1342","CASP6",1,0.854030472826908,1
"1343","CASP7",1,Inf,1
"1344","CASP8",0.728620355183604,1.73971155306045,1
"1345","CASP8AP2",1,Inf,1
"1346","CASQ2",1,Inf,1
"1347","CASR",1,Inf,1
"1348","CASS4",1,Inf,1
"1349","CASTOR1",0.513559322033898,0.421541817082256,1
"1350","CASTOR2",0.517241379310345,0.414037037905611,1
"1351","CASTOR3",0.513559322033898,0.421541817082256,1
"1352","CASZ1",1,1.29359912432262,1
"1353","CATIP",0.3,0,1
"1354","CATSPER1",1,Inf,1
"1355","CATSPER3",0.3,0,1
"1356","CATSPERB",0.513559322033898,0.421541817082256,1
"1357","CATSPERD",1,Inf,1
"1358","CATSPERG",0.551149131767109,Inf,1
"1359","CAV2",1,Inf,1
